zpid,street,city,state,zipcode,bedroom,bathroom,sqft,zestimate,cluster
67965161,3225 Turtle Creek Blvd APT 342, Dallas,TX,75219,2,2.0,1154,286946,3
2136573613,15625 Preston Rd APT 1032, Dallas,TX,75248,2,3.0,1850,286480,3
26752896,7118 Meadow Rd, Dallas,TX,75230,3,3.0,3100,524980,4
26745996,10553 Shiloh Rd, Dallas,TX,75228,3,2.0,1184,104843,0
26743484,11666 Saxon St, Dallas,TX,75218,2,2.0,1460,333061,3
2097587047,4211 Rawlins St # 5, Dallas,TX,75219,2,3.0,1628,370389,4
2097587733,735 W 10th St, Dallas,TX,75208,4,2.0,0,370389,4
26709190,739 W 10th St, Dallas,TX,75208,4,2.0,0,145316,0
26709410,827 W 9th St, Dallas,TX,75208,3,2.0,1714,171931,1
53101405,18671 Gibbons Dr, Dallas,TX,75287,4,4.0,3216,392631,4
26709411,821 W 9th St, Dallas,TX,75208,4,2.0,0,195455,1
26680156,3701 Turtle Creek Blvd APT 9G, Dallas,TX,75219,1,1.0,1525,282404,3
26759796,5522 Walnut Hill Ln, Dallas,TX,75229,3,3.0,2311,752943,5
26745513,2523 Fenwick Dr, Dallas,TX,75228,3,1.0,1036,125280,0
69675393,1122 Jackson St APT 1103, Dallas,TX,75202,1,2.0,1035,225066,2
2097589949,4211-5 Rawlins St # 527, Dallas,TX,75219,2,3.0,1628,370389,4
26769209,716 N Boulevard Ter, Dallas,TX,75211,4,2.0,0,168017,1
26864473,9927 Tanglevine Dr, Dallas,TX,75238,4,3.0,2177,411696,4
26824294,1162 Oxbow Ln, Dallas,TX,75241,3,2.0,1332,105013,0
54023005,3003 Harbinger Ln, Dallas,TX,75287,2,1.0,819,146090,0
2097591394,5311K Fleetwood Oaks Ave # 171K, Dallas,TX,75235,1,1.0,800,370389,4
26913996,6827 Mountain Cedar Ln, Dallas,TX,75236,3,2.0,1424,142127,0
26638056,17860 Windflower Way UNIT 1502, Dallas,TX,75252,2,3.0,1297,197243,1
26695172,5610 Ridgedale Ave, Dallas,TX,75206,3,2.0,2038,546953,5
26858783,12024 Loch Ness Dr, Dallas,TX,75218,4,3.0,2283,375769,4
26640305,17708 Cedar Creek Canyon Dr, Dallas,TX,75252,6,7.0,8123,1714068,6
26911541,10126 Lanshire Dr, Dallas,TX,75238,3,2.0,1625,363279,4
26785459,5041 Urban Crest Rd, Dallas,TX,75227,4,2.0,2322,205172,1
67965361,3225 Turtle Creek Blvd APT 1035, Dallas,TX,75219,1,1.0,841,231730,2
96524150,5125 Miller Ave, Dallas,TX,75206,3,3.0,2483,583250,5
53071863,6428 Mimms Dr, Dallas,TX,75252,4,3.0,2523,376908,4
26887842,3037 San Diego Dr, Dallas,TX,75228,4,3.0,2142,170286,1
26872057,7132 Roundrock Rd, Dallas,TX,75248,4,4.0,3196,496215,4
26785192,5812 Banting Way, Dallas,TX,75227,3,2.0,1673,192544,1
54011134,3960 Stockton Ln, Dallas,TX,75287,3,2.0,2017,274494,3
26888801,6019 Black Berry Ln, Dallas,TX,75248,3,3.0,2183,393147,4
69670316,6618 Tealglen Dr, Dallas,TX,75241,4,3.0,2312,168880,1
26703461,6223 Mccommas Blvd, Dallas,TX,75214,4,3.0,3152,708206,5
26786147,4738 Ashbrook Rd, Dallas,TX,75227,3,3.0,1938,203446,1
26804941,4530 College Park Dr, Dallas,TX,75229,4,4.0,4210,991544,5
2097597469,1422 Shepherd Ln, Dallas,TX,75253,0,0.0,0,370389,4
26838352,7349 Royal Cir, Dallas,TX,75230,4,4.0,2770,609985,5
26801926,8827 Quinn St, Dallas,TX,75217,3,2.0,1600,114528,0
26879906,3865 Antigua Dr, Dallas,TX,75244,4,3.0,2655,450960,4
26859534,13514 Peyton Dr, Dallas,TX,75240,4,4.0,3134,432051,4
26874269,7746 El Padre Ln, Dallas,TX,75248,4,2.0,2211,319370,3
26815721,547 Meadowshire Dr, Dallas,TX,75232,3,2.0,1203,85119,0
26932788,5909 Luther Ln APT 900A, Dallas,TX,75225,2,2.0,1358,436141,4
26702280,7210 Meadow Lake Ave, Dallas,TX,75214,3,2.0,1558,511983,4
2117908336,1411 S Barry Ave, Dallas,TX,75223,2,1.0,3136,370389,4
26781705,1567 Drury Dr, Dallas,TX,75232,3,2.0,1600,153012,1
96531016,4610 Steel St, Dallas,TX,75219,3,4.0,2106,423017,4
69675167,3536 Altura Ave, Dallas,TX,75228,3,2.0,1607,203231,1
26809921,3608 Coral Gables Dr, Dallas,TX,75229,4,3.0,2537,408358,4
2097601118,600 Melba St, Dallas,TX,75208,4,3.0,2311,208575,1
122302922,3859 Pine Tree Ct, Dallas,TX,75206,3,3.0,2358,593230,5
26708689,425 W 9th St, Dallas,TX,75208,3,2.0,1768,171406,1
26910228,3212 Mapleleaf Cir, Dallas,TX,75233,3,3.0,2572,415511,4
96499748,1508 Hope St, Dallas,TX,75206,2,3.0,1499,345490,3
26683545,3424 Pondrom St, Dallas,TX,75215,0,0.0,0,370389,4
26877592,4225 Leland College Dr, Dallas,TX,75241,3,1.0,1014,73654,0
26699633,2331 Starks Ave, Dallas,TX,75215,0,0.0,0,370389,4
26777504,1407 Glenfield Ave, Dallas,TX,75224,2,2.0,1836,135027,0
26749962,7130 Rutgers Dr, Dallas,TX,75214,3,2.0,1587,351249,4
26789263,4068 Beaver Brook Ln, Dallas,TX,75229,4,4.0,3800,787842,5
26811084,10245 Carry Back Cir, Dallas,TX,75229,4,3.0,2005,327657,3
2097603442,5621 La Foy Blvd, Dallas,TX,75209,3,4.0,2985,701772,5
80234842,329 E Colorado Blvd APT 906, Dallas,TX,75203,1,1.0,895,171711,1
26827129,4135 Drowsy Ln, Dallas,TX,75233,4,3.0,2386,179750,1
26760391,5509 Southwestern Blvd, Dallas,TX,75209,3,3.0,2153,866855,5
26888784,9758 Burleson Dr, Dallas,TX,75243,5,4.0,3775,393362,4
67957492,8610 Quicksilver Dr, Dallas,TX,75249,4,3.0,2900,224441,2
26848706,6407 Covecreek Pl, Dallas,TX,75240,4,3.0,3525,628041,5
2100446081,5804 Singleton Blvd, Dallas,TX,75212,0,0.0,0,370389,4
111959227,4321 Travis St, Dallas,TX,75205,3,4.0,4368,1317329,6
2122379193,10650 Steppington Dr APT 130, Dallas,TX,75230,1,1.0,769,208061,1
96518472,1305 S Tyler St, Dallas,TX,75224,0,0.0,0,370389,4
2125735589,10650 Steppington Dr APT 128, Dallas,TX,75230,1,1.0,769,208061,1
26884756,917 Thelma St, Dallas,TX,75217,3,1.0,1236,62884,0
26871251,14922 Spring Creek Rd, Dallas,TX,75248,4,2.5,2295,321822,3
26705342,6715 Belford Dr, Dallas,TX,75214,3,2.0,2102,562618,5
26752829,7138 Glendora Ave, Dallas,TX,75230,4,3.0,2695,659543,5
26869100,9107 Arbor Park Dr, Dallas,TX,75243,4,4.0,3134,424310,4
26707362,6907 Santa Maria Ln, Dallas,TX,75214,3,2.0,1745,480422,4
2097609433,8003 Rothington Rd # 31-37J, Dallas,TX,75227,8,12.0,0,347853,4
26770553,3008 Searcy Dr, Dallas,TX,75211,0,0.0,0,94565,0
26748432,5150 Amesbury Dr APT 225, Dallas,TX,75206,1,1.0,709,95205,0
26678217,4327 Cabell Dr, Dallas,TX,75204,3,4.0,2535,481810,4
26807069,10339 Cromwell Dr, Dallas,TX,75229,4,2.0,1954,359990,4
26684602,5301 Terry St, Dallas,TX,75223,3,3.0,1456,144839,0
26678313,1914 California Dr, Dallas,TX,75204,0,0.0,0,370389,4
26734550,4631 Newmore Ave, Dallas,TX,75209,2,1.0,881,153476,1
80233919,2341 Ben Hur St, Dallas,TX,75253,3,2.0,1125,73723,0
67961690,2932 State St, Dallas,TX,75204,2,3.0,1557,464332,4
26769208,720 N Boulevard Ter, Dallas,TX,75211,4,2.0,0,185469,1
60347590,2828 Hood St APT 1108, Dallas,TX,75219,1,2.0,1546,458765,4
53071059,6419 Barfield Dr, Dallas,TX,75252,3,2.5,2350,356790,4
26898961,4800 Northway Dr APT 14A, Dallas,TX,75206,1,2.0,920,154709,1
60331861,3100 Cole Ave APT 111, Dallas,TX,75204,1,1.0,675,215956,1
83996766,13900 Noel Rd UNIT 21, Dallas,TX,75240,2,3.0,1613,332808,3
26750789,7011 Winchester St, Dallas,TX,75231,3,2.0,1996,344313,3
2097616652,763 Cameron Ct, Coppell,TX,75019,3,4.0,2581,479357,4
26871265,7947 Habersham Ln, Dallas,TX,75248,5,4.0,3000,323155,3
26717420,1035 N Clinton Ave, Dallas,TX,75208,2,2.0,1665,419102,4
26755552,6722 Mimosa Ln, Dallas,TX,75230,2,2.0,1643,754964,5
26688519,4105 Marshall Dr, Dallas,TX,75210,3,1.0,636,35316,0
96498446,2232 Pine St, Dallas,TX,75215,0,0.0,0,370389,4
26727830,227 S Hampton Rd, Dallas,TX,75208,3,2.0,1443,193907,1
26790656,3747 Valley Ridge Rd, Dallas,TX,75220,3,2.0,1455,340839,3
26879947,12461 High Meadow Dr, Dallas,TX,75244,4,2.0,2179,300157,3
96498381,1615 Seevers Ave, Dallas,TX,75216,4,3.0,1882,172198,1
26626189,17490 Meandering Way APT 301, Dallas,TX,75252,2,2.0,1377,173879,1
26730031,1938 Newport Ave, Dallas,TX,75224,3,2.0,1718,235985,2
26788894,4016 Beechwood Ln, Dallas,TX,75220,3,2.0,1791,439378,4
26810487,3048 Walnut Hill Ln, Dallas,TX,75229,4,2.0,1929,209750,1
26897958,4319 Cabell Dr, Dallas,TX,75204,3,3.0,1744,374694,4
2117518050,3303 Southern Oaks Blvd, Dallas,TX,75216,0,0.0,0,370389,4
2105851288,5200 Martel Ave, Dallas,TX,75206,1,2.0,942,177254,1
26633949,4427 Creekmeadow Dr, Dallas,TX,75287,4,3.0,3127,538077,5
26877258,5805 Club Oaks Plz, Dallas,TX,75248,6,9.0,7494,2452676,6
26924160,5550 Spring Valley Rd APT C25, Dallas,TX,75254,2,2.0,1012,123408,0
2097626663,435 W 10th St, Dallas,TX,75208,0,0.0,0,370389,4
69669812,2922 Coteau Way, Dallas,TX,75227,4,4.0,2794,308003,3
2113625704,10209 Scyene Rd, Dallas,TX,75227,0,0.0,0,370389,4
2097628669,11655M Audelia Rd # 1302, Dallas,TX,75243,2,1.5,983,213948,1
26749773,7308 Haverford Rd, Dallas,TX,75214,2,2.0,1414,320921,3
2097629680,6726 Sunshade Ln, Dallas,TX,75236,4,4.0,4019,447397,4
2097630168,6725 Sunshade Ln, Dallas,TX,75236,4,4.0,3023,444026,4
96495919,2710 Lucky Ln, Dallas,TX,75241,0,0.0,0,370389,4
26588563,18516 Bay Pines Ln, Dallas,TX,75287,4,3.0,2733,395197,4
26832107,10754 Eden Roc Dr, Dallas,TX,75238,3,2.0,1707,333356,3
96499715,2809 Pall Mall Ave, Dallas,TX,75241,0,0.0,0,370389,4
96511140,2803 Pall Mall Ave, Dallas,TX,75241,0,0.0,0,370389,4
2104411627,4044 Buena Vista St, Dallas,TX,75204,2,2.0,992,265257,2
61869874,4241 Buena Vista St APT 6, Dallas,TX,75205,1,2.0,1105,247271,2
26653359,18124 Peppy Pl, Dallas,TX,75252,4,4.0,3515,487135,4
26859435,11335 Carissa Dr, Dallas,TX,75218,3,2.0,1164,234709,2
26727169,909 Eli Ave, Dallas,TX,75211,2,1.0,820,107631,0
26926540,5001 Bowser Ave # 104, Dallas,TX,75209,1,1.0,500,127304,0
26877523,4235 Rust College Dr, Dallas,TX,75241,2,1.0,972,74186,0
26889463,6215 Warm Mist Ln, Dallas,TX,75248,4,3.0,2880,510038,4
26714105,2218 W 10th St, Dallas,TX,75208,3,2.0,1985,224123,2
26678741,1515 Holly Ave, Dallas,TX,75204,2,1.0,1092,370389,4
26892641,7109 Emory Oak Ln, Dallas,TX,75249,3,2.0,1564,116447,0
26900331,5200 Keller Springs Rd APT 325, Dallas,TX,75248,2,2.0,1685,370677,4
26699532,2300 Harding St, Dallas,TX,75215,3,1.0,1088,72197,0
80223076,2932 Birmingham Ave, Dallas,TX,75215,3,2.0,1122,66070,0
26863862,11602 Cotillion Dr, Dallas,TX,75228,3,2.0,2151,160520,1
80228124,2931 Britton Dr, Dallas,TX,75216,3,2.0,1208,63807,0
80220078,4142 Opal Ave, Dallas,TX,75216,3,2.0,1022,63302,0
2097638246,3210 Carlisle St UNIT 9, Dallas,TX,75204,3,4.0,2306,564796,5
26768348,1516 Glen Ave, Dallas,TX,75216,3,1.0,1124,63295,0
26706729,6706 Lake Circle Dr, Dallas,TX,75214,4,4.0,4653,1521717,6
26900094,6303 Club Lake Ct, Dallas,TX,75214,4,4.0,3369,744411,5
26693401,4402 Rawlins St, Dallas,TX,75219,4,3.0,3579,836942,5
26701095,2526 Loving Ave, Dallas,TX,75214,4,4.0,3392,1007865,5
60331817,3535 Gillespie St APT 403, Dallas,TX,75219,3,3.0,2673,1098038,5
2097639893,5118 Westgrove Dr # 5118, Dallas,TX,75248,2,3.0,2128,317354,3
26757437,19 Royal Way, Dallas,TX,75229,3,4.0,3482,679894,5
26859074,10818 Scotspring Ln, Dallas,TX,75218,4,3.0,3292,440102,4
26698898,3833 W Beverly Dr, Dallas,TX,75209,3,2.0,1691,796109,5
26881422,4746 Twin Post Rd, Dallas,TX,75244,4,4.0,3500,694101,5
26876835,15914 Archwood Ln # 1015, Dallas,TX,75248,2,3.0,1385,160418,1
26853492,710 Jadewood Dr, Dallas,TX,75232,3,1.0,984,63547,0
26699542,2301 Macon St, Dallas,TX,75215,2,1.0,912,64366,0
26699506,2233 Macon St, Dallas,TX,75215,2,1.0,1080,68017,0
26699503,2221 Macon St, Dallas,TX,75215,1,1.0,792,64836,0
26688639,3816 Jamaica St, Dallas,TX,75210,2,1.0,1044,67222,0
26688323,3715 Frank St, Dallas,TX,75210,2,2.0,1335,77508,0
26706395,6422 Bob O Link Dr, Dallas,TX,75214,4,3.0,3513,837593,5
26767372,2421 Fordham Rd, Dallas,TX,75216,2,1.0,756,54159,0
26767408,2637 Fordham Rd, Dallas,TX,75216,2,1.0,804,54415,0
26756527,6466 Lavendale Ave, Dallas,TX,75230,4,2.0,2265,611281,5
26757798,5959 Colhurst St, Dallas,TX,75230,0,0.0,0,370389,4
53071083,6519 Garlinghouse Ln, Dallas,TX,75252,4,3.0,2432,343923,3
26805529,3736 Pageant Pl, Dallas,TX,75244,4,2.0,2193,326025,3
2097646815,3850 Mount Ranier St, Dallas,TX,75211,2,2.0,0,104803,0
26728566,1609 Kyle Ave, Dallas,TX,75208,3,3.0,1709,368390,4
26845069,7624 Mason Dells Dr, Dallas,TX,75230,4,4.0,3509,1056421,5
26745898,10466 Dunaway Dr, Dallas,TX,75228,3,1.0,1162,128457,0
26792258,8154 Astoria Dr, Dallas,TX,75227,3,2.0,1296,124672,0
26856360,7831 San Jose Ave, Dallas,TX,75241,3,2.0,984,71323,0
96504656,736 Elsbeth St, Dallas,TX,75208,4,4.0,2597,300268,3
26678219,4322 Deere St, Dallas,TX,75204,2,2.5,2006,528623,4
26867686,8050 Fair Oaks Ave, Dallas,TX,75231,3,4.0,2763,408858,4
26869325,9643 Arborhill Dr, Dallas,TX,75243,4,3.0,2226,273315,2
26861929,9742 Mill Valley Ln, Dallas,TX,75217,3,2.0,1322,70060,0
26805041,4239 San Gabriel Dr, Dallas,TX,75229,3,3.0,2537,646255,5
26852585,3014 Truxillo St, Dallas,TX,75228,3,2.0,1626,131530,0
26897938,201 N Augusta St, Dallas,TX,75214,6,6.0,0,317792,3
26923234,6318 Richmond Ave #1306, Dallas,TX,75214,2,2.0,1018,223910,2
26744023,10919 Colbert Way, Dallas,TX,75218,3,3.0,2003,398075,4
2097657370,10737 Park Village Pl, Dallas,TX,75230,2,2.0,1005,177838,1
26791808,8148 Reva St, Dallas,TX,75227,3,1.0,1120,86588,0
26878735,3544 Pacesetter Dr, Dallas,TX,75241,3,2.0,1036,56009,0
26846750,1841 Swan Dr, Dallas,TX,75228,3,2.0,1377,202845,1
2097658569,1038 Kings Hwy # 2, Dallas,TX,75208,2,3.0,1600,350219,4
96512528,7317 La Flor Ln, Dallas,TX,75241,0,0.0,0,370389,4
26865203,10415 Mapleridge Dr, Dallas,TX,75238,3,2.0,1851,390108,4
26808610,3304 Townsend Dr, Dallas,TX,75229,3,2.0,2086,324409,3
26769120,1506 Kessler Pkwy, Dallas,TX,75208,2,2.0,2310,495023,4
2097662499,1052 County, Sargent,TX,77414,0,0.0,0,370389,4
26703048,6303 Revere Pl, Dallas,TX,75214,5,5.0,5115,1237744,6
26889319,6519 Brook Lake Dr, Dallas,TX,75248,3,3.0,2278,380398,4
96492666,6806 Prairie Flower Trl, Dallas,TX,75227,4,3.0,2979,325824,3
2107911362,8560 Park Ln, Dallas,TX,75231,3,2.0,1310,102706,0
26760371,5709 Southwestern Blvd, Dallas,TX,75209,2,2.0,1650,652842,5
26780467,3426 Mapleleaf Ln, Dallas,TX,75233,3,2.0,1818,217978,1
26871766,14951 Knollview Dr, Dallas,TX,75248,5,4.0,3261,353434,4
26831384,10266 Casa View Dr, Dallas,TX,75228,3,1.0,1144,215083,1
96499893,2103 Hulse Blvd, Dallas,TX,75203,0,0.0,0,370389,4
2125944768,5215 Vickery Blvd, Dallas,TX,75206,4,4.0,3400,709001,5
26859853,13861 Leinsper Green St, Dallas,TX,75240,3,3.0,1650,169356,1
26926512,3922 Gilbert Ave APT 220, Dallas,TX,75219,2,3.0,1510,295640,3
55827380,3401 Lee Pkwy APT 302, Dallas,TX,75219,2,2.0,2080,787895,5
26779476,3809 Treeline Dr, Dallas,TX,75224,4,2.0,2052,201159,1
26790130,3930 Gaspar Dr, Dallas,TX,75220,3,1.0,1038,335483,3
67961790,3610 Gillespie St APT 11, Dallas,TX,75219,3,4.0,2465,489728,4
26697318,5218 Denton Dr, Dallas,TX,75235,3,2.0,1672,428173,4
26828819,5943 Willow Ln, Dallas,TX,75230,4,5.0,4502,1082042,5
26793436,7304 Piedmont Dr, Dallas,TX,75227,3,2.0,1736,129321,0
26761958,2130 Roanoke Ave, Dallas,TX,75235,2,1.5,1579,184517,1
2097669476,2502-00000 Live Oak St # 331, Dallas,TX,75204,2,2.0,1482,307311,3
2097670123,"6127 Bandera Ave # ""D""", Dallas,TX,75225,2,2.0,1370,250364,2
26876230,17320 Marianne Cir, Dallas,TX,75252,5,5.0,5028,1195278,6
26873149,7216 Alto Caro Dr, Dallas,TX,75248,4,3.0,2011,346123,4
26789027,3922 Park Ln, Dallas,TX,75220,3,2.0,1121,280844,3
69675364,1122 Jackson St APT 217, Dallas,TX,75202,1,1.0,911,149847,0
26929031,5200 Martel Ave APT 13C, Dallas,TX,75206,1,2.0,942,176049,1
26743517,11706 Cimarec St, Dallas,TX,75218,3,2.0,1447,370389,4
67951203,6311 Bryan Pkwy, Dallas,TX,75214,3,3.0,0,685190,5
26734991,5510 W Hanover Ave, Dallas,TX,75209,4,5.0,4493,1327356,6
26760941,4907 Elsby Ave, Dallas,TX,75209,3,2.0,1690,559572,5
26734733,4914 Stanford Ave, Dallas,TX,75209,2,5.0,1172,571715,5
26854740,9833 Broken Bow Rd, Dallas,TX,75238,4,3.0,2578,557658,5
2097677436,2220A Canton St # 101A, Dallas,TX,75201,1,2.0,1732,351386,4
26784781,6915 Kiva Ln, Dallas,TX,75227,4,3.0,2049,209342,1
26708746,409 Sunset Ave, Dallas,TX,75208,3,1.0,1560,167728,1
26912958,15015 Cypress Hills Dr, Dallas,TX,75248,3,2.0,2414,357605,4
26828367,3320 S Ravinia Dr, Dallas,TX,75233,2,2.0,2636,267113,2
26748485,6220 Chesley Ln, Dallas,TX,75214,4,3.0,2641,572787,5
26874141,6802 Kingshollow Dr, Dallas,TX,75248,4,3.0,2419,480568,4
26742391,10505 San Felipe Dr, Dallas,TX,75218,2,1.0,1000,119700,0
26747207,519 Northlake Dr, Dallas,TX,75218,3,2.0,2054,550776,5
26902766,1324 Waterside Dr, Dallas,TX,75218,3,3.0,2638,500337,4
26702659,6203 Mercedes Ave, Dallas,TX,75214,5,7.0,4882,1582484,6
26845730,3002 Shenstone Dr, Dallas,TX,75228,3,2.0,1524,104402,0
26870773,6837 Cliffbrook Dr, Dallas,TX,75254,4,3.0,4297,844767,5
2097680260,9743 E R L Thornton Fwy, Dallas,TX,75228,0,0.0,0,370389,4
2097680432,26 Abbey Creek Way, Dallas,TX,75248,3,3.0,3690,644076,5
26767524,2618 Hudspeth Ave, Dallas,TX,75216,3,1.0,807,51659,0
26626491,18907 Waterway Rd, Dallas,TX,75287,3,2.0,2030,299991,3
26870667,6506 Crestmere Dr, Dallas,TX,75254,5,4.0,3726,906120,5
26747587,6247 Annapolis Ln, Dallas,TX,75214,4,2.0,2355,451096,4
26726202,3318 Goldspier Dr, Dallas,TX,75215,3,2.0,1224,68597,0
26698952,3930 Fairfax Ave, Dallas,TX,75209,3,3.0,2717,960337,5
26698944,3814 Fairfax Ave, Dallas,TX,75209,2,3.0,2985,1159473,6
26700917,7234 Casa Loma Ave, Dallas,TX,75214,3,2.0,1988,569172,5
26915455,6317 Key Haven Dr, Dallas,TX,75236,3,2.0,1500,171290,1
26828826,5724 Willow Ln, Dallas,TX,75230,4,4.0,2789,763713,5
26871835,6810 Delmeta Dr, Dallas,TX,75248,4,4.0,3020,487482,4
26843570,8832 Lanarkshire Dr, Dallas,TX,75238,3,2.0,1735,338786,3
26756345,6428 Tulip Ln, Dallas,TX,75230,5,4.0,5496,1713802,6
55826838,7018 Stone Meadow Dr, Dallas,TX,75230,3,4.0,4881,1464339,6
2102837562,Cotillion, Dallas,TX,75228,3,2.0,1157,195879,1
26637806,5308 Ventana Trl, Dallas,TX,75252,3,3.0,2459,331476,3
2102115420,4704 Belmont Ave, Dallas,TX,75204,4,4.0,2754,455885,4
26891219,7210 Boisenberry Ln, Dallas,TX,75249,3,2.0,1715,158195,1
26734661,4431 Hopkins Ave, Dallas,TX,75209,3,2.0,1048,175216,1
26731027,6421 Kenwood Ave, Dallas,TX,75214,2,1.0,1315,423284,4
26751302,7803 Amherst Ave, Dallas,TX,75225,4,5.0,5049,1813425,6
26858931,11028 Yorkspring Dr, Dallas,TX,75218,4,3.0,2083,431737,4
26898983,4800 Northway Dr APT 20B, Dallas,TX,75206,2,2.0,1058,161333,1
96498812,608 N Jim Miller Rd, Dallas,TX,75217,0,0.0,0,370389,4
26694574,3618 Kenilworth St, Dallas,TX,75210,2,1.0,1204,66003,0
26890032,6639 Kings Hollow Ct, Dallas,TX,75248,4,3.0,2721,454598,4
53070055,7011 Mumford St, Dallas,TX,75252,4,3.0,3733,501850,4
111959953,2526 Arroyo Ave, Dallas,TX,75219,0,0.0,0,370389,4
26685445,620 Cristler Ave, Dallas,TX,75223,2,1.0,1064,168915,1
26790245,9743 Mixon Dr, Dallas,TX,75220,3,1.0,1148,269932,2
26882335,9442 Chimney Corner Ln, Dallas,TX,75243,3,2.0,1742,154108,1
2097690922,10439 Sinclair Ave, Dallas,TX,75218,4,3.0,2193,437599,4
26734146,4306 Bluffview Blvd, Dallas,TX,75209,0,0.0,0,370389,4
26703439,6118 Martel Ave, Dallas,TX,75214,3,2.0,1942,476239,4
26719844,303 S Ravinia Dr, Dallas,TX,75211,2,1.0,1700,193221,1
69677055,1122 Jackson St APT 218, Dallas,TX,75202,1,1.0,1156,223841,2
26743110,10548 Wyatt St, Dallas,TX,75218,4,3.0,2522,447786,4
26711956,416 S Marlborough Ave, Dallas,TX,75208,2,1.0,1516,128546,0
26850869,10923 Wallbrook Dr, Dallas,TX,75238,3,2.0,1438,219350,1
26871349,7934 Roundrock Rd, Dallas,TX,75248,4,3.0,2724,424999,4
26897922,2910 Woodside St, Dallas,TX,75204,2,4.0,1848,473896,4
26732524,2347 Inca Dr, Dallas,TX,75216,4,3.0,3146,205304,1
2102305277,4934 Zuma Ct, Dallas,TX,75206,3,4.0,1982,468110,4
26748628,5021 Creighton Dr, Dallas,TX,75214,3,3.0,2172,563519,5
26705557,6571 Patrick Dr, Dallas,TX,75214,4,3.0,2233,466322,4
2104885552,5815 Phoenix Dr APT 8, Dallas,TX,75231,2,2.0,1285,187181,1
2097694821,6723 B Eastridge Dr # 112, Dallas,TX,75231,2,1.5,1377,211369,1
26609983,5902 Edinburgh Ct, Dallas,TX,75252,4,5.0,4002,660737,5
96517139,6300 Shadow Ln, Dallas,TX,75236,0,0.0,0,370389,4
26734261,4421 Wildwood Rd, Dallas,TX,75209,4,4.0,3919,1353777,6
26767106,2339 Kathleen Ave, Dallas,TX,75216,4,2.0,1675,58260,0
26680479,3417 S Harwood St, Dallas,TX,75215,0,0.0,0,370389,4
26884046,2633 Dorrington Dr, Dallas,TX,75228,4,3.0,1956,287944,3
26831358,10176 San Lorenzo Dr, Dallas,TX,75228,3,2.0,1244,219571,1
26761584,9618 Forestridge Dr, Dallas,TX,75238,3,4.0,3000,583479,5
61871045,8413 Canvasback Ln, Dallas,TX,75249,3,2.0,1631,158246,1
26929048,5200 Martel Ave APT 18D, Dallas,TX,75206,2,3.0,1151,227962,2
26789753,3709 Durango Dr, Dallas,TX,75220,3,2.0,1552,230192,2
26880373,4115 Myerwood Ln, Dallas,TX,75244,4,3.0,2789,488730,4
26685977,611 N Glasgow Dr, Dallas,TX,75214,3,3.0,2075,405187,4
26799827,8810 Milverton Dr, Dallas,TX,75217,5,2.0,1698,73353,0
26761902,9323 Clearhurst Dr, Dallas,TX,75238,3,2.0,1652,436051,4
26732258,5803 Ravendale Ln, Dallas,TX,75206,1,2.0,2000,401057,4
26906178,10915 Gable Cir, Dallas,TX,75229,3,2.0,1383,158692,1
26755652,6830 Meadow Rd, Dallas,TX,75230,4,4.0,3954,1197040,6
26810030,3430 Saint Cloud Cir, Dallas,TX,75229,4,4.0,3276,460641,4
26743456,11723 Cimarec St, Dallas,TX,75218,3,2.0,1704,345798,3
26911257,12040 Excelsior Way, Dallas,TX,75230,3,2.0,2622,711483,5
27292052,17812 Cypress Falls Dr, Dallas,TX,75287,4,3.5,3214,382771,4
26692719,3629 Overbrook Dr, Dallas,TX,75205,4,3.0,4422,1630456,6
26871781,6832 Heatherknoll Dr, Dallas,TX,75248,4,3.0,2612,419495,4
26748793,6345 Town Hill Ln, Dallas,TX,75214,3,2.0,2114,460126,4
26868991,9630 Atherton Dr, Dallas,TX,75243,4,3.0,3072,519153,4
2097709132,3670 Miles St, Dallas,TX,75209,4,3.0,2431,566012,5
26678246,2303 N Carroll Ave, Dallas,TX,75204,0,0.0,2580,422646,4
125255658,8629 Thorbush Pl, Dallas,TX,75238,3,3.0,2826,511578,4
2097710123,3816 Jamaica St, Dallas,TX,75210,2,1.0,1044,167162,1
2097710305,2301 Macon St, Dallas,TX,75215,2,2.0,912,162274,1
2097710889,2221 Macon St, Dallas,TX,75215,1,1.0,756,156789,1
2097711589,2421 Fordham Rd, Dallas,TX,75216,2,1.0,756,131790,0
2097711932,2637 Fordham Rd, Dallas,TX,75216,2,1.0,804,131898,0
96505469,2053 Echo Lake Dr, Dallas,TX,75253,0,0.0,0,370389,4
26884172,8323 Baumgarten Dr, Dallas,TX,75228,3,2.0,1822,252719,2
26756864,5807 Royal Ln, Dallas,TX,75230,0,0.0,0,370389,4
53389451,3641 Reagan St, Dallas,TX,75219,3,3.0,2230,563747,5
53389958,12214 Park Bend Dr, Dallas,TX,75230,3,5.0,3778,1110756,6
26632280,4219 Winding Way Ct, Dallas,TX,75287,3,2.0,2038,309892,3
26880346,4055 Fawnhollow Dr, Dallas,TX,75244,4,3.0,3180,648908,5
26900602,5200 Keller Springs Rd APT 1520, Dallas,TX,75248,2,2.0,2272,604756,5
2120280125,2900 Mckinnon St APT 3002, Dallas,TX,75201,3,5.0,5081,701961,5
26681209,3809 Spence St, Dallas,TX,75215,0,0.0,0,370389,4
